track,artist,popularity,artist_popularity,artist_followers,duration_min,is_explicit,release_year,genre,album_tracks,hit_flag
Main Title,Marco Beltrami,0,43,52623,1.14,0,2004,soundtrack,20,0
Only U - No Intro,Ashanti,61,70,3561441,3.1,0,2004,r&b,17,0
Operate,Peaches,0,45,284406,3.5,0,2004,electroclash,14,0
The Reason,Hoobastank,6,66,2742164,3.88,0,2003,nu metal,17,0
Gangsta Nation,Westside Connection,63,55,1661296,4.88,1,2003,west coast hip hop,14,0
A Way of Life,Hans Zimmer,57,77,4779199,8.06,0,2003,soundtrack,11,0
The Ride of the Rohirrim,Howard Shore,47,66,499011,2.14,0,2003,soundtrack,19,0
The Hook Up,Britney Spears,44,80,17755451,3.9,0,2003,pop,13,0
Touch of My Hand,Britney Spears,45,81,17766757,4.32,0,2003,pop,13,0
Toxic,Britney Spears,85,81,17773300,3.31,0,2003,pop,13,1
Outrageous,Britney Spears,60,80,17755451,3.36,0,2003,pop,13,0
Shadow,Britney Spears,39,81,17761102,3.74,0,2003,pop,13,0
Showdown,Britney Spears,46,81,17766757,3.26,0,2003,pop,13,0
(I Got That) Boom Boom (feat. Ying Yang Twins),Britney Spears,51,81,17766757,4.82,0,2003,pop,13,0
Brave New Girl,Britney Spears,40,80,17755451,3.46,0,2003,pop,13,0
Breathe on Me,Britney Spears,55,81,17761102,3.72,0,2003,pop,13,0
Early Mornin',Britney Spears,43,81,17766757,3.75,0,2003,pop,13,0
Everytime,Britney Spears,66,80,17755451,3.83,0,2003,pop,13,0
Me Against the Music (feat. Madonna) - LP Version / Video Mix,Britney Spears,60,81,17761102,3.72,0,2003,pop,13,0
Me Against the Music (feat. Madonna) - Rishi Rich's Desi Kulcha Remix,Britney Spears,40,81,17766757,4.49,0,2003,pop,13,0
American Soldier,Toby Keith,60,70,3014433,4.38,0,2003,country,12,0
I Miss You,blink-182,69,76,9290142,3.78,0,2003,pop punk,16,0
Reptilia,The Strokes,76,74,6444988,3.66,0,2003,garage rock,11,1
Hotel California - 2013 Remaster,Eagles,52,75,12152190,6.52,0,2003,classic rock,33,0
Fuck Me Pumps,Amy Winehouse,51,75,9748123,3.34,1,2003,Other,16,0
It's Five O'Clock Somewhere,Alan Jackson,65,72,3371242,3.83,0,2003,country,26,0
I Like That,Houston,40,42,35335,3.96,0,2003,Other,1,0
Killin' Time,Clint Black,53,58,1195876,2.8,0,2003,classic country,20,0
Frontin' (feat. JAY-Z) - Club Mix,Pharrell Williams,66,79,5316473,3.94,1,2003,Other,18,0
Damn! (feat. Lil' Jon) - Club Mix,Youngbloodz,56,47,634747,4.97,1,2003,crunk,16,0
Fog Bound,Klaus Badelt,48,62,143332,2.27,0,2003,soundtrack,15,0
Barbossa Is Hungry,Klaus Badelt,52,62,143444,4.1,0,2003,soundtrack,15,0
Will And Elizabeth,Klaus Badelt,50,62,143332,2.13,0,2003,soundtrack,15,0
The Black Pearl,Klaus Badelt,55,62,143332,2.27,0,2003,soundtrack,15,0
The Medallion Calls,Klaus Badelt,59,62,143398,1.87,0,2003,soundtrack,15,0
He's a Pirate,Klaus Badelt,65,62,143444,1.5,0,2003,soundtrack,15,0
I Hate Everything About You,Three Days Grace,73,77,7300288,3.85,0,2003,post-grunge,15,1
Moonlight Serenade,Klaus Badelt,45,62,143444,2.14,0,2003,soundtrack,15,0
One Last Shot,Klaus Badelt,46,62,143332,4.76,0,2003,soundtrack,15,0
Skull And Crossbones,Klaus Badelt,49,62,143332,3.39,0,2003,soundtrack,15,0
White Flag,Dido,77,72,2153479,4.0,0,2003,Other,13,1
Far from Any Road,The Handsome Family,59,52,161074,2.8,0,2003,southern gothic,13,0
Are You Gonna Be My Girl,Jet,11,62,722985,3.56,0,2003,Other,13,0
Hey Ya!,Outkast,82,73,3379382,3.92,1,2003,southern hip hop,40,1
Hey Ya!,Outkast,57,73,3382362,3.98,1,2003,southern hip hop,4,0
Ignition - Remix,R. Kelly,68,66,2485646,3.1,0,2003,r&b,17,0
Crazy In Love (feat. JAY-Z),Beyoncé,78,84,41176723,3.93,0,2003,Other,15,1
Where Is The Love?,Black Eyed Peas,81,81,9559647,4.54,0,2003,Other,16,1
Baby Boy (feat. Sean Paul),Beyoncé,68,84,41172203,4.08,0,2003,Other,15,0
Breathe (feat. Sean Paul) - Rap Version,Blu Cantrell,74,60,363740,3.8,0,2003,Other,16,1
Satisfaction - Isak Original Extended,Benny Benassi,67,63,608571,4.75,0,2003,electro house,14,0
Nemo Egg (Main Title),Thomas Newman,61,60,277520,1.26,0,2003,soundtrack,40,0
Maps,Yeah Yeah Yeahs,68,66,1475085,3.66,0,2003,indie rock,29,0
"Tom's Diner - 7 Version""",DNA,63,54,10819,3.8,0,2003,Other,21,0
Seven Nation Army,The White Stripes,6,68,3533200,3.86,0,2003,garage rock,14,0
Be My Lover,La Bouche,68,65,390130,4.01,0,2003,eurodance,20,0
Breaking the Habit,Linkin Park,75,88,31796892,3.26,0,2003,nu metal,16,1
Session,Linkin Park,50,88,31785695,2.41,0,2003,nu metal,13,0
Somewhere I Belong,Linkin Park,77,88,31785695,3.56,0,2003,nu metal,13,1
Don't Stay,Linkin Park,57,88,31785695,3.13,0,2003,nu metal,13,0
Faint,Linkin Park,82,88,31785695,2.7,0,2003,nu metal,13,1
Faint,Linkin Park,70,88,31785695,2.7,0,2003,nu metal,16,1
Figure.09,Linkin Park,58,88,31785695,3.29,0,2003,nu metal,13,0
Hit the Floor,Linkin Park,55,88,31806929,2.73,0,2003,nu metal,13,0
Lying from You,Linkin Park,58,88,31785695,2.91,0,2003,nu metal,13,0
Numb,Linkin Park,87,88,31785695,3.12,0,2003,nu metal,13,1
In the Shadows,The Rasmus,75,60,565487,4.29,0,2003,finnish rock,10,1
The Blower's Daughter,Damien Rice,63,56,1136927,4.77,0,2003,singer-songwriter,10,0
NARUTO Main Theme,MUSASHI PROJECT,52,48,92008,4.44,0,2003,anime,20,0
哀と悲,MUSASHI PROJECT,54,48,91895,2.99,0,2003,anime,20,0
沸き上がる闘志,MUSASHI PROJECT,51,48,91946,1.61,0,2003,anime,20,0
Everybody's Fool,Evanescence,71,75,6161997,3.26,0,2003,alternative metal,12,1
Bring Me To Life,Evanescence,87,75,6165678,3.93,0,2003,alternative metal,12,1
My Immortal,Evanescence,76,75,6158071,4.37,0,2003,alternative metal,12,1
Going Under,Evanescence,79,75,6158071,3.58,0,2003,alternative metal,12,1
In Da Club,50 Cent,74,82,18851875,3.22,1,2003,east coast hip hop,19,1
P.I.M.P.,50 Cent,78,82,18860205,4.15,1,2003,east coast hip hop,20,1
21 Questions,50 Cent,78,82,18860205,3.74,1,2003,east coast hip hop,20,1
Fried My Little Brains,The Kills,0,47,691440,2.13,0,2003,garage rock,17,0
Eh Eh,Sherine,51,66,9676780,4.45,0,2003,egyptian pop,11,0
Garh Tany,Sherine,43,66,9661696,4.35,0,2003,egyptian pop,11,0
Get It On The Floor,DMX,56,69,5927812,4.36,1,2003,east coast hip hop,23,0
(s)AINT,Marilyn Manson,46,71,4969994,3.7,1,2003,industrial metal,16,0
Ah Law Gany Tany,Sherine,22,66,9661696,5.13,0,2003,egyptian pop,11,0
Ana Fel Gharam,Sherine,49,66,9668759,3.79,0,2003,egyptian pop,11,0
Behind Blue Eyes,Limp Bizkit,78,78,8166087,4.49,0,2003,nu metal,18,1
Betewhashny,Sherine,32,66,9668759,4.41,0,2003,egyptian pop,11,0
Bos Ba2a,Sherine,30,66,9684217,4.31,0,2003,egyptian pop,11,0
Bring Me To Life,Evanescence,3,75,6161997,3.93,0,2003,alternative metal,12,0
Where Is The Love?,Black Eyed Peas,3,81,9556340,4.54,0,2003,Other,14,0
Where Is The Love?,Black Eyed Peas,2,81,9559647,4.54,0,2003,Other,14,0
Where Is The Love?,Black Eyed Peas,0,81,9563308,4.56,0,2003,Other,3,0
He's a Pirate,Klaus Badelt,61,62,143332,1.5,0,2003,soundtrack,15,0
I Smell Pussy,G-Unit,56,61,2723614,3.97,1,2003,gangster rap,19,0
Kalam,Sherine,43,66,9661696,4.84,0,2003,egyptian pop,11,0
Kont Arfa,Sherine,43,66,9661696,4.39,0,2003,egyptian pop,11,0
Sabry Aalil,Sherine,64,66,9661696,4.82,0,2003,egyptian pop,11,0
Sound Of The Underground,Girls Aloud,57,51,541698,3.69,0,2003,Other,15,0
Mategrahnish,Sherine,26,66,9661696,5.87,0,2003,egyptian pop,11,0
mOBSCENE,Marilyn Manson,56,71,4971141,3.42,1,2003,industrial metal,16,0
Nesiny,Sherine,34,66,9661696,5.34,0,2003,egyptian pop,11,0
Suga Suga - Instrumental,Baby Bash,39,62,1056466,4.05,0,2003,Other,5,0
The Black Pearl,Klaus Badelt,44,62,143398,2.27,0,2003,soundtrack,15,0
What Was I Thinkin',Dierks Bentley,69,65,3316476,4.34,0,2003,country,13,0
Made You Look,Nas,55,71,4290840,3.38,1,2002,east coast hip hop,14,0
I Can,Nas,59,71,4290840,4.22,0,2002,east coast hip hop,14,0
Make It Clap (feat. Sean Paul & Spliff Starr) - Remix Album Version,Busta Rhymes,45,70,3165404,4.05,1,2002,east coast hip hop,19,0
Like a Stone,Audioslave,79,69,5146839,4.89,0,2002,grunge,14,1
Show Me How to Live,Audioslave,72,69,5146839,4.63,0,2002,grunge,14,1
Here Without You,3 Doors Down,79,71,4909653,3.97,0,2002,post-grunge,12,1
Fawkes the Phoenix,John Williams,50,70,1605379,3.76,0,2002,soundtrack,20,0
Gilderoy Lockhart,John Williams,45,70,1605379,2.09,0,2002,soundtrack,20,0
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,62,70,3165404,5.4,1,2002,east coast hip hop,19,0
Cry Me a River,Justin Timberlake,77,81,15820264,4.8,0,2002,Other,13,1
Come As You Are,Nirvana,54,81,23391272,3.65,0,2002,grunge,14,0
Get Low,Lil Jon & The East Side Boyz,76,63,1130026,5.56,1,2002,crunk,19,1
You Know You're Right,Nirvana,69,81,23391272,3.61,0,2002,grunge,14,0
About A Girl,Nirvana,60,81,23384088,2.77,0,2002,grunge,14,0
"My Neighbor Totoro Symphony"" The Path of the Wind""",Joe Hisaishi,42,68,1486975,3.7,0,2002,japanese classical,16,0
Somebody Like You,Keith Urban,69,67,5273567,5.38,0,2002,country,12,0
The Rocky Road to Dublin,The Dubliners,0,53,441005,2.64,0,2002,celtic,35,0
The Scientist,Coldplay,88,88,60804949,5.16,0,2002,Other,11,1
In My Place,Coldplay,76,88,60830643,3.77,0,2002,Other,11,1
Landslide,The Chicks,66,64,1544335,3.84,0,2002,country,12,0
Complicated,Avril Lavigne,0,76,12008159,4.07,0,2002,Other,13,0
Sk8er Boi,Avril Lavigne,1,76,12004691,3.4,0,2002,Other,13,0
Dirrty (feat. Redman),Christina Aguilera,66,76,9247395,4.98,0,2002,Other,20,0
Beautiful,Christina Aguilera,67,76,9250522,3.97,0,2002,Other,20,0
By the Way,Red Hot Chili Peppers,78,82,23218829,3.61,0,2002,funk rock,18,1
Can't Stop,Red Hot Chili Peppers,85,82,23223067,4.48,0,2002,funk rock,18,1
The Zephyr Song,Red Hot Chili Peppers,76,82,23223067,3.86,0,2002,funk rock,18,1
All The Things She Said,t.A.T.u.,80,64,1098389,3.57,1,2002,Other,15,1
Are You That Somebody?,Aaliyah,50,64,5034992,4.42,0,2002,r&b,14,0
Can't Take My Eyes off You,Muse,54,75,8465150,3.51,0,2002,alternative rock,4,0
Edoras,Howard Shore,43,66,499011,4.57,0,2002,soundtrack,45,0
For a Few Dollars More,The Film Score Orchestra,0,0,4718,2.69,0,2002,Other,16,0
Loneliness - Video Cut,Tomcraft,40,43,42663,3.91,0,2002,trance,6,0
This Love,Maroon 5,61,85,45764832,3.43,0,2002,pop,12,0
Hot In Herre,Nelly,77,74,3741931,3.8,1,2002,Other,19,1
She Will Be Loved,Maroon 5,1,85,45764832,4.28,0,2002,pop,12,0
Air Force Ones,Nelly,63,74,3743667,5.06,1,2002,Other,19,0
Murder On The Dancefloor,Sophie Ellis-Bextor,79,65,570428,3.83,0,2002,Other,15,1
Unwanted,Avril Lavigne,49,76,12004691,3.68,0,2002,Other,13,0
Sk8er Boi,Avril Lavigne,78,76,12006589,3.4,0,2002,Other,13,1
Complicated,Avril Lavigne,83,76,12004691,4.07,0,2002,Other,13,1
I'm with You,Avril Lavigne,78,76,12008159,3.71,0,2002,Other,13,1
I'm Not Like Everybody Else - Mono Mix,The Kinks,14,62,2816087,3.47,0,2002,proto-punk,44,0
Hailie's Song,Eminem,64,88,104584370,5.34,1,2002,rap,20,0
My Dad's Gone Crazy,Eminem,62,88,104539036,4.45,1,2002,rap,20,0
When The Music Stops,Eminem,61,88,104517308,4.48,1,2002,rap,20,0
White America,Eminem,63,88,104584370,5.4,1,2002,rap,20,0
Without Me,Eminem,87,88,104539036,4.83,1,2002,rap,20,1
Business,Eminem,71,88,104559284,4.19,1,2002,rap,20,1
Cleanin' Out My Closet,Eminem,72,88,104539036,4.96,1,2002,rap,20,1
Curtains Close,Eminem,46,88,104539036,1.03,1,2002,rap,20,0
Curtains Up - Skit,Eminem,19,88,104517308,0.49,1,2002,rap,20,0
Drips,Eminem,54,88,104559284,4.76,1,2002,rap,20,0
Superman,Eminem,82,88,104559284,5.83,1,2002,rap,20,1
The Kiss - Skit,Eminem,49,88,104517308,1.26,1,2002,rap,20,0
Till I Collapse,Eminem,83,88,104517308,4.96,1,2002,rap,20,1
Paul Rosenberg - Skit,Eminem,10,88,104517308,0.37,1,2002,rap,20,0
Say Goodbye Hollywood,Eminem,58,88,104539036,4.54,1,2002,rap,20,0
Say What You Say,Eminem,55,88,104517308,5.16,1,2002,rap,20,0
Sing For The Moment,Eminem,75,88,104517308,5.65,1,2002,rap,20,1
Soldier,Eminem,64,88,104559284,3.77,1,2002,rap,20,0
Square Dance,Eminem,61,88,104559284,5.39,1,2002,rap,20,0
Steve Berman - Skit,Eminem,47,88,104517308,0.55,1,2002,rap,20,0
Heavy Soul,The Black Keys,0,68,4138541,2.14,0,2002,blues rock,13,0
Main Title,Danny Elfman,52,66,490197,3.49,0,2002,soundtrack,15,0
A Thousand Miles,Vanessa Carlton,0,63,715855,3.95,0,2002,Other,11,0
"Across the Stars (Love Theme from Star Wars: Attack of the Clones"")""",John Williams,59,70,1604690,5.55,0,2002,soundtrack,13,0
Love Pledge and the Arena,John Williams,46,70,1604690,8.5,0,2002,soundtrack,13,0
Perfect,Simple Plan,71,68,3917139,4.61,0,2002,pop punk,19,1
Special Death,Mirah,47,36,61215,2.53,0,2002,Other,14,0
blue,LV,0,0,555,2.81,1,2002,Other,1,0
"12 Years Later - From Treasure Planet""/Score""",James Newton Howard,40,62,412983,2.74,0,2002,soundtrack,17,0
All My Ex's Live In Texas,George Strait,41,72,5159832,3.34,0,2002,country,12,0
No One Knows,Queens of the Stone Age,72,69,3837190,4.64,0,2002,stoner rock,16,1
Opening Travel Music,David Newman,40,34,7735,1.29,0,2002,Other,13,0
Here Without You,3 Doors Down,54,71,4909653,3.97,0,2002,post-grunge,14,0
"Silver Leaves - From Treasure Planet""/Score""",James Newton Howard,33,62,412759,5.18,0,2002,soundtrack,17,0
Still Waiting,Sum 41,70,69,4326825,2.64,1,2002,pop punk,12,1
"The Launch - From Treasure Planet""/Score""",James Newton Howard,33,62,412759,2.71,0,2002,soundtrack,17,0
"To the Spaceport - From Treasure Planet""/Score""",James Newton Howard,35,62,412983,1.92,0,2002,soundtrack,17,0
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,71,70,3013521,3.25,0,2002,country,13,1
Ether,Nas,55,71,4291598,4.62,1,2001,east coast hip hop,14,0
Fairytale,Harry Gregson-Williams,57,56,153173,1.44,0,2001,soundtrack,27,0
It Was A Good Day,Ice Cube,70,72,11064671,4.33,1,2001,gangster rap,17,1
May It Be,Enya,56,72,2585958,4.29,0,2001,new age,18,0
Concerning Hobbits,Howard Shore,65,66,499104,2.91,0,2001,soundtrack,18,0
The Bridge of Khazad Dum,Howard Shore,52,66,499153,5.95,0,2001,soundtrack,18,0
"The Council of Elrond (feat. Aniron"") [Theme for Aragorn and Arwen]""",Howard Shore,62,66,499011,3.81,0,2001,soundtrack,18,0
"Whenever, Wherever",Shakira,77,85,39777995,3.26,0,2001,latin pop,13,1
Hedwig's Theme,John Williams,64,70,1604690,5.15,0,2001,soundtrack,19,0
Aqueous Transmission,Incubus,51,69,3641378,7.77,0,2001,nu metal,13,0
Don't Stop Believin',Journey,75,73,6510494,4.14,0,2001,aor,32,1
Black Out Days,Offset,0,0,68,4.36,0,2001,Other,1,0
Yes!,Chad Brock,35,29,47234,3.38,0,2001,Other,15,0
Can't Deny It (feat. Nate Dogg),Fabolous,51,65,2758038,5.1,1,2001,Other,16,0
How You Remind Me,Nickelback,85,78,7846032,3.73,0,2001,post-grunge,10,1
Chop Suey!,System Of A Down,85,80,13976718,3.5,0,2001,nu metal,15,1
Toxicity,System Of A Down,84,80,13976718,3.64,0,2001,nu metal,15,1
Blurry,Puddle Of Mudd,67,63,2315984,5.06,0,2001,post-grunge,12,0
California Dreamin',The Mamas & The Papas,73,66,2061788,2.67,0,2001,folk rock,52,1
Pagan Poetry,Björk,52,66,2451894,5.24,0,2001,art pop,12,0
It's Been Awhile,Staind,71,68,2950620,4.41,1,2001,post-grunge,14,1
All You Wanted,Michelle Branch,62,57,689453,3.62,0,2001,Other,11,0
Trying Your Luck,The Strokes,53,74,6445900,3.38,0,2001,garage rock,11,0
Last Nite,The Strokes,72,74,6444988,3.22,0,2001,garage rock,11,1
It's Hard Work,Joe Hisaishi,39,68,1486614,2.44,0,2001,japanese classical,21,0
あの夏へ,Joe Hisaishi,52,68,1487314,3.16,0,2001,japanese classical,21,0
The Dragon Boy,Joe Hisaishi,47,68,1486975,2.2,0,2001,japanese classical,21,0
The Middle,Jimmy Eat World,80,66,1798607,2.76,0,2001,emo,11,1
We're Going to Be Friends,The White Stripes,69,68,3533200,2.33,0,2001,garage rock,16,0
The Caverns of Isengard,Howard Shore,45,66,499153,4.9,0,2001,soundtrack,37,0
The Fighting Uruk-hai,Howard Shore,42,66,499153,11.53,0,2001,soundtrack,37,0
"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)",Wu-Tang Clan,41,65,3706449,4.55,1,2001,east coast hip hop,4,0
Picture (feat. Sheryl Crow),Kid Rock,67,65,2994436,4.98,0,2001,Other,14,0
Wherever You Will Go,The Calling,69,63,921078,3.47,0,2001,pop rock,12,0
New Born,Muse,58,76,8466090,6.05,0,2001,alternative rock,12,0
First Date,blink-182,74,75,9287487,2.85,0,2001,pop punk,13,1
Lady Marmalade - Single Edit,Christina Aguilera,71,76,9247395,4.46,0,2001,Other,4,1
Me Gustas Tu,Manu Chao,79,70,1990666,3.99,0,2001,latin alternative,17,1
Survivor,Destiny's Child,69,69,8147523,4.23,0,2001,Other,15,0
Duvet,bôa,84,68,1188508,3.39,0,2001,Other,14,1
Return of the Tres,Delinquent Habits,57,53,280454,4.24,1,2001,latin hip hop,15,0
Daylight in Your Eyes - Radio Version,No Angels,0,41,72252,3.52,0,2001,Other,13,0
Leave No Man Behind,Hans Zimmer,0,77,4779199,6.31,0,2001,soundtrack,15,0
I'm Gonna Be Alright,Jennifer Lopez,34,74,13708054,3.72,0,2001,Other,16,0
I'm Real,Jennifer Lopez,44,74,13708054,4.96,0,2001,Other,16,0
I'm Real (feat. Ja Rule) - Murder Remix,Jennifer Lopez,65,74,13710072,4.36,1,2001,Other,16,0
That's Not Me,Jennifer Lopez,23,74,13710072,4.51,0,2001,Other,16,0
That's The Way,Jennifer Lopez,23,74,13710072,3.87,0,2001,Other,16,0
Walking On Sunshine,Jennifer Lopez,31,74,13710072,3.76,0,2001,Other,16,0
We Gotta Talk,Jennifer Lopez,23,74,13708054,4.09,0,2001,Other,16,0
Love Don't Cost a Thing,Jennifer Lopez,66,74,13708054,3.68,0,2001,Other,16,0
Ain't It Funny,Jennifer Lopez,58,74,13708054,4.08,0,2001,Other,16,0
Cariño,Jennifer Lopez,31,74,13710072,4.25,0,2001,Other,16,0
Come Over,Jennifer Lopez,23,74,13709065,4.86,0,2001,Other,16,0
Dame (with Chayanne) - Touch Me,Jennifer Lopez,31,74,13710072,4.39,0,2001,Other,16,0
Dance With Me,Jennifer Lopez,23,74,13708054,3.86,0,2001,Other,16,0
Play,Jennifer Lopez,52,74,13708054,3.52,1,2001,Other,16,0
Secretly,Jennifer Lopez,22,74,13709065,4.41,0,2001,Other,16,0
Si Ya Se Acabo,Jennifer Lopez,27,74,13710072,3.59,0,2001,Other,16,0
Sadeness,Enigma,62,63,1093832,4.25,0,2001,new age,18,0
Smooth Criminal,Alien Ant Farm,74,58,1036648,3.48,0,2001,nu metal,13,1
Someone To Call My Lover,Janet Jackson,69,66,4095156,4.53,0,2001,new jack swing,20,0
Spanish Nights,Mark Gutierrez,8,12,1090,3.94,0,2001,Other,11,0
Livin' It Up,Ja Rule,1,69,2152404,4.28,0,2001,east coast hip hop,16,0
"Monsters, Inc.",Randy Newman,57,59,267614,2.1,0,2001,Other,25,0
My Sacrifice,Creed,76,73,4303697,4.91,0,2001,post-grunge,11,1
I'm A Believer,Smash Mouth,67,64,1197544,3.08,0,2001,Other,15,0
In Too Deep,Sum 41,75,69,4328676,3.45,0,2001,pop punk,13,1
Knock Yourself Out,Jadakiss,39,62,1264189,3.54,1,2001,east coast hip hop,21,0
The Scare Floor,Randy Newman,43,59,267791,2.66,0,2001,Other,25,0
Toxicity,System Of A Down,4,80,13976718,3.64,0,2001,nu metal,14,0
"Circle of Life - From The Lion King"" Soundtrack""",Carmen Twillie,36,48,14343,3.98,0,2001,Other,20,0
Fat Lip,Sum 41,72,69,4327444,2.97,1,2001,pop punk,13,1
Always On Time,Ja Rule,3,69,2152404,4.08,1,2001,east coast hip hop,16,0
Chop Suey!,System Of A Down,5,80,13976718,3.5,0,2001,nu metal,14,0
Born Again,Marilyn Manson,37,71,4968982,3.34,0,2000,industrial metal,19,0
Burning Flag,Marilyn Manson,38,71,4971141,3.35,1,2000,industrial metal,19,0
The Love Song,Marilyn Manson,47,71,4971141,3.27,1,2000,industrial metal,19,0
Valentine's Day,Marilyn Manson,38,71,4971141,3.53,0,2000,industrial metal,19,0
B.O.B. - Bombs Over Baghdad,Outkast,62,73,3380735,5.07,1,2000,southern hip hop,24,0
A Place for My Head,Linkin Park,75,88,31796892,3.07,0,2000,nu metal,15,1
In the End,Linkin Park,88,88,31796892,3.61,0,2000,nu metal,15,1
"Independent Women, Pt. 1",Destiny's Child,34,69,8144782,3.69,0,2000,Other,15,0
Points of Authority,Linkin Park,71,88,31785695,3.33,0,2000,nu metal,15,1
Pushing Me Away,Linkin Park,68,88,31785695,3.19,0,2000,nu metal,15,0
Runaway,Linkin Park,71,88,31785695,3.06,0,2000,nu metal,15,1
One Step Closer,Linkin Park,83,88,31785695,2.62,0,2000,nu metal,15,1
Crawling,Linkin Park,81,88,31806929,3.48,0,2000,nu metal,15,1
Forgotten,Linkin Park,67,88,31806929,3.24,0,2000,nu metal,15,0
With You,Linkin Park,70,88,31796892,3.38,0,2000,nu metal,15,1
My Way,Limp Bizkit,78,78,8160803,4.54,1,2000,nu metal,15,1
Morning Bell,Radiohead,54,85,13839280,4.59,0,2000,art rock,11,0
Motion Picture Soundtrack,Radiohead,74,85,13822540,3.34,0,2000,art rock,11,1
Optimistic,Radiohead,60,85,13839280,5.26,0,2000,art rock,11,0
How to Disappear Completely,Radiohead,72,85,13831380,5.93,0,2000,art rock,11,1
Idioteque,Radiohead,63,85,13822540,5.15,0,2000,art rock,11,0
In Limbo,Radiohead,54,85,13822540,3.51,0,2000,art rock,11,0
Kid A,Radiohead,56,85,13822540,4.74,0,2000,art rock,11,0
The National Anthem,Radiohead,59,85,13822540,5.86,0,2000,art rock,11,0
Treefingers,Radiohead,55,85,13831380,3.71,0,2000,art rock,11,0
Untitled,Radiohead,49,85,13822540,0.87,0,2000,art rock,11,0
Everything In Its Right Place,Radiohead,75,85,13822540,4.19,0,2000,art rock,11,1
Best of Intentions,Travis Tritt,51,63,1624703,4.28,0,2000,classic country,11,0
It's A Great Day To Be Alive,Travis Tritt,72,64,1625403,4.02,0,2000,classic country,11,1
She Thinks My Tractor's Sexy,Kenny Chesney,44,69,4887584,4.12,0,2000,country,17,0
That's The Way,Jo Dee Messina,41,56,849521,3.36,0,2000,country,11,0
Trouble,Coldplay,75,88,60830643,4.55,0,2000,Other,10,1
We Never Change,Coldplay,66,88,60804949,4.15,0,2000,Other,10,0
High Speed,Coldplay,61,88,60830643,4.27,0,2000,Other,10,0
Don't Panic,Coldplay,70,88,60818952,2.28,0,2000,Other,10,1
Everything's Not Lost - Includes Hidden Track 'Life Is For Living',Coldplay,57,88,60804949,7.27,0,2000,Other,10,0
Parachutes,Coldplay,57,88,60804949,0.77,0,2000,Other,10,0
Shiver,Coldplay,67,88,60804949,5.07,0,2000,Other,10,0
Sparks,Coldplay,90,88,60804949,3.78,0,2000,Other,10,1
Spies,Coldplay,60,88,60830643,5.31,0,2000,Other,10,0
Yellow,Coldplay,90,88,60804949,4.44,0,2000,Other,10,1
Whoa!,Black Rob,58,48,243907,3.98,1,2000,old school hip hop,21,0
Kryptonite,3 Doors Down,81,71,4907847,3.89,0,2000,post-grunge,11,1
Lux Aeterna,Clint Mansell,60,49,175372,3.9,0,2000,soundtrack,33,0
"Now We Are Free - From Gladiator"" Soundtrack""",Hans Zimmer,54,77,4782404,4.23,0,2000,soundtrack,17,0
The Kiss,Joel McNeely,0,33,9222,2.82,0,2000,Other,14,0
Dancing in the Moonlight,Toploader,78,61,121417,3.87,0,2000,Other,12,1
It's My Life,Bon Jovi,3,78,15801991,3.74,0,2000,glam metal,12,0
The Real Slim Shady,Eminem,84,88,104559284,4.73,1,2000,rap,18,1
Oops!...I Did It Again,Britney Spears,81,81,17761102,3.51,0,2000,pop,12,1
Last Resort,Papa Roach,82,71,6093453,3.33,1,2000,nu metal,13,1
